# GsakName=New Zealand
#
# This polygon file contains the exclusive economic zone around New Zealand.
#
# This file was created by Peter John Acklam, pjacklam@gmail.com
#
# The source data was obtained from the Maritime Boundaries Geodatabase,
# which requests that the following citation is used for the data:
#
# VLIZ (2014). Maritime Boundaries Geodatabase, version 8. Available
# online at http://www.marineregions.org/. Consulted on 2015-01-19.
#
-50.4122396,-176.1387543
-50.4273805,-176.1432633
-50.4425065,-176.1478853
-50.4576195,-176.1526193
-50.4727175,-176.1574653
-50.4878016,-176.1624232
-50.5028706,-176.1674953
-50.5179235,-176.1726783
-50.5328136,-176.1779133
-50.5476885,-176.1832583
-50.5625465,-176.1887133
-50.5773885,-176.1942783
-50.5922135,-176.1999533
-50.6070226,-176.2057392
-50.6218135,-176.2116342
-50.6365866,-176.2176403
-50.6513426,-176.2237563
-50.6660795,-176.2299823
-50.6807976,-176.2363183
-50.6954965,-176.2427643
-50.7101766,-176.2493193
-50.7248375,-176.2559853
-50.7394775,-176.2627602
-50.7540986,-176.2696463
-50.7686975,-176.2766413
-50.7832766,-176.2837463
-50.7978335,-176.2909603
-50.8123696,-176.2982843
-50.8268835,-176.3057172
-50.8413756,-176.3132603
-50.8558446,-176.3209133
-50.8702915,-176.3286743
-50.8847145,-176.3365453
-50.8991135,-176.3445253
-50.9134895,-176.3526153
-50.9278415,-176.3608133
-50.9421685,-176.3691203
-50.9564706,-176.3775362
-50.9707476,-176.3860613
-50.9849996,-176.3946943
-50.9992256,-176.4034362
-51.0134255,-176.4122873
-51.0275986,-176.4212463
-51.0417445,-176.4303133
-51.0558645,-176.4394883
-51.0699565,-176.4487723
-51.0840215,-176.4581633
-51.0980575,-176.4676622
-51.1120655,-176.4772692
-51.1260445,-176.4869843
-51.1399955,-176.4968063
-51.1539165,-176.5067353
-51.1678075,-176.5167713
-51.1816695,-176.5269153
-51.1955006,-176.5371663
-51.2093015,-176.5475233
-51.2230715,-176.5579873
-51.2368095,-176.5685583
-51.2506725,-176.5791333
-51.2645035,-176.5898163
-51.2783025,-176.6006073
-51.2920686,-176.6115063
-51.3058026,-176.6225133
-51.3195025,-176.6336273
-51.3331706,-176.6448483
-51.3468036,-176.6561773
-51.3604035,-176.6676123
-51.3739686,-176.6791553
-51.3874996,-176.6908043
-51.4009945,-176.7025593
-51.4144555,-176.7144213
-51.4278795,-176.7263893
-51.4412685,-176.7384633
-51.4546216,-176.7506433
-51.4679376,-176.7629283
-51.4812165,-176.7753193
-51.4944585,-176.7878143
-51.5076635,-176.8004153
-51.5208296,-176.8131203
-51.5339586,-176.8259303
-51.5470486,-176.8388453
-51.5601005,-176.8518633
-51.5731125,-176.8649853
-51.5860855,-176.8782113
-51.5990186,-176.8915403
-51.6119125,-176.9049733
-51.6247655,-176.9185093
-51.6375776,-176.9321473
-51.6503496,-176.9458873
-51.6630795,-176.9597303
-51.6757685,-176.9736763
-51.6884156,-176.9877223
-51.7010205,-177.0018713
-51.7135826,-177.0161203
-51.7261025,-177.0304713
-51.7385795,-177.0449223
-51.7510126,-177.0594743
-51.7634025,-177.0741263
-51.7757486,-177.0888783
-51.7880495,-177.1037293
-51.8003065,-177.1186803
-51.8125195,-177.1337313
-51.8246865,-177.1488803
-51.8368085,-177.1641273
-51.8488845,-177.1794733
-51.8609146,-177.1949173
-51.8728976,-177.2104583
-51.8848346,-177.2260973
-51.8967256,-177.2418333
-51.9085685,-177.2576653
-51.9203635,-177.2735943
-51.9321115,-177.2896203
-51.9438116,-177.3057413
-51.9554625,-177.3219573
-51.9670656,-177.3382693
-51.9786195,-177.3546763
-51.9901245,-177.3711773
-52.0015796,-177.3877722
-52.0129856,-177.4044613
-52.0243405,-177.4212443
-52.0356466,-177.4381203
-52.0469005,-177.4550893
-52.0581045,-177.4721503
-52.0692576,-177.4893043
-52.0803586,-177.5065493
-52.0914085,-177.5238863
-52.1024066,-177.5413143
-52.1133516,-177.5588323
-52.1242445,-177.5764413
-52.1350845,-177.5941403
-52.1458715,-177.6119293
-52.1566056,-177.6298073
-52.1672855,-177.6477743
-52.1779125,-177.6658293
-52.1884845,-177.6839723
-52.1990026,-177.7022033
-52.2094655,-177.7205223
-52.2198745,-177.7389273
-52.2302276,-177.7574193
-52.2405255,-177.7759973
-52.2507675,-177.7946603
-52.2609535,-177.8134103
-52.2710836,-177.8322443
-52.2811575,-177.8511623
-52.2911746,-177.8701653
-52.3011345,-177.8892513
-52.3110375,-177.9084203
-52.3208826,-177.9276733
-52.3306705,-177.9470083
-52.3404006,-177.9664243
-52.3500715,-177.9859233
-52.3596856,-178.0055023
-52.3692395,-178.0251623
-52.3787355,-178.0449033
-52.3881716,-178.0647233
-52.3975486,-178.0846223
-52.4068666,-178.1046013
-52.4161235,-178.1246573
-52.4253216,-178.1447923
-52.4344585,-178.1650053
-52.4435355,-178.1852943
-52.4525515,-178.2056603
-52.4615065,-178.2261023
-52.4703995,-178.2466203
-52.4792315,-178.2672133
-52.4880025,-178.2878803
-52.4967106,-178.3086223
-52.5053575,-178.3294383
-52.5139415,-178.3503263
-52.5224626,-178.3712883
-52.5309216,-178.3923223
-52.5393165,-178.4134283
-52.5476495,-178.4346043
-52.5559186,-178.4558523
-52.5641235,-178.4771703
-52.5722646,-178.4985583
-52.5804056,-178.5200783
-52.5884815,-178.5416683
-52.5964925,-178.5633273
-52.6044386,-178.5850553
-52.6123186,-178.6068512
-52.6201335,-178.6287143
-52.6278825,-178.6506443
-52.6355655,-178.6726413
-52.6431826,-178.6947043
-52.6507336,-178.7168323
-52.6582175,-178.7390243
-52.6656345,-178.7612823
-52.6729845,-178.7836033
-52.6802676,-178.8059872
-52.6874835,-178.8284333
-52.6946315,-178.8509423
-52.7017126,-178.8735133
-52.7087245,-178.8961443
-52.7156695,-178.9188363
-52.7225455,-178.9415883
-52.7293536,-178.9643993
-52.7360925,-178.9872693
-52.7427625,-179.0101973
-52.7493645,-179.0331823
-52.7558965,-179.0562253
-52.7623596,-179.0793243
-52.7687535,-179.1024793
-52.7750765,-179.1256893
-52.7813305,-179.1489543
-52.7875145,-179.1722743
-52.7936285,-179.1956463
-52.7996725,-179.2190723
-52.8056456,-179.2425503
-52.8115475,-179.2660803
-52.8173796,-179.2896613
-52.8231405,-179.3132933
-52.8288305,-179.3369743
-52.8344486,-179.3607053
-52.8399955,-179.3844853
-52.8454715,-179.4083133
-52.8508746,-179.4321883
-52.8562065,-179.4561113
-52.8614675,-179.4800803
-52.8666555,-179.5040943
-52.8717706,-179.5281543
-52.8768145,-179.5522583
-52.8817845,-179.5764063
-52.8866836,-179.6005983
-52.8915085,-179.6248323
-52.8962616,-179.6491083
-52.9009405,-179.6734253
-52.9055475,-179.6977833
-52.9101396,-179.7221023
-52.9146585,-179.7464613
-52.9191035,-179.7708593
-52.9234765,-179.7952963
-52.9277755,-179.8197713
-52.9320015,-179.8442833
-52.9361536,-179.8688323
-52.9402315,-179.8934173
-52.9442366,-179.9180383
-52.9481675,-179.9426943
-52.9520235,-179.9673843
-52.9558065,-179.9921073
-52.9569885,-180.0000000
-51.6393442,-180.0000000
-48.6885246,-180.0000000
-45.7377050,-180.0000000
-42.7868853,-180.0000000
-39.8360656,-180.0000000
-36.8852459,-180.0000000
-33.9344263,-180.0000000
-30.9836066,-180.0000000
-28.0327869,-180.0000000
-26.4213443,-180.0000000
-26.4164365,-179.9912593
-26.4083266,-179.9767133
-26.4002755,-179.9621273
-26.3922825,-179.9475033
-26.3843495,-179.9328393
-26.3764765,-179.9181383
-26.3686615,-179.9033983
-26.3609075,-179.8886213
-26.3532125,-179.8738063
-26.3455775,-179.8589533
-26.3380026,-179.8440643
-26.3304885,-179.8291383
-26.3230345,-179.8141763
-26.3156415,-179.7991783
-26.3083085,-179.7841453
-26.3010365,-179.7690753
-26.2866755,-179.7388323
-26.2795875,-179.7236593
-26.2725605,-179.7084513
-26.2655955,-179.6932093
-26.2586915,-179.6779343
-26.2518495,-179.6626253
-26.2449875,-179.6471783
-26.2381895,-179.6316973
-26.2314545,-179.6161833
-26.2247815,-179.6006373
-26.2181735,-179.5850583
-26.2116285,-179.5694473
-26.2051465,-179.5538053
-26.1987295,-179.5381313
-26.1923755,-179.5224253
-26.1860855,-179.5066893
-26.1798605,-179.4909233
-26.1736995,-179.4751263
-26.1676025,-179.4593003
-26.1615705,-179.4434433
-26.1556035,-179.4275583
-26.1497005,-179.4116443
-26.1438635,-179.3957013
-26.1380905,-179.3797303
-26.1323835,-179.3637313
-26.1267415,-179.3477043
-26.1211645,-179.3316513
-26.1156535,-179.3155702
-26.1102075,-179.2994623
-26.1048275,-179.2833283
-26.0995135,-179.2671683
-26.0942655,-179.2509833
-26.0890835,-179.2347723
-26.0839675,-179.2185363
-26.0789175,-179.2022752
-26.0739345,-179.1859903
-26.0690175,-179.1696813
-26.0641665,-179.1533483
-26.0593835,-179.1369923
-26.0546665,-179.1206133
-26.0500155,-179.1042113
-26.0454325,-179.0877863
-26.0409165,-179.0713403
-26.0364675,-179.0548713
-26.0320845,-179.0383813
-26.0277705,-179.0218703
-26.0235225,-179.0053392
-26.0193425,-178.9887873
-26.0152305,-178.9722143
-26.0111855,-178.9556223
-26.0072085,-178.9390113
-26.0032995,-178.9223803
-25.9994575,-178.9057303
-25.9956835,-178.8890623
-25.9919785,-178.8723763
-25.9883405,-178.8556723
-25.9847715,-178.8389513
-25.9812705,-178.8222123
-25.9778375,-178.8054573
-25.9744725,-178.7886853
-25.9711765,-178.7718973
-25.9679495,-178.7550933
-25.9647905,-178.7382743
-25.9616995,-178.7214402
-25.9586775,-178.7045903
-25.9557245,-178.6877273
-25.9528405,-178.6708493
-25.9500245,-178.6539573
-25.9472785,-178.6370523
-25.9446005,-178.6201343
-25.9419925,-178.6032033
-25.9394525,-178.5862593
-25.9369825,-178.5693033
-25.9345816,-178.5523363
-25.9322495,-178.5353573
-25.9299865,-178.5183673
-25.9277936,-178.5013663
-25.9256695,-178.4843543
-25.9236145,-178.4673333
-25.9216295,-178.4503023
-25.9197135,-178.4332613
-25.9178675,-178.4162113
-25.9160905,-178.3991523
-25.9143835,-178.3820853
-25.9127455,-178.3650103
-25.9111775,-178.3479273
-25.9096795,-178.3308373
-25.9082505,-178.3137403
-25.9068925,-178.2966363
-25.9056035,-178.2795253
-25.9043835,-178.2624083
-25.9032345,-178.2452863
-25.9021545,-178.2281583
-25.9011455,-178.2110253
-25.9002055,-178.1938883
-25.8993355,-178.1767463
-25.8981645,-178.1600083
-25.8970605,-178.1432643
-25.8960235,-178.1265153
-25.8950525,-178.1097613
-25.8941495,-178.0930033
-25.8933125,-178.0762403
-25.8925425,-178.0594742
-25.8918395,-178.0427053
-25.8911695,-178.0256353
-25.8905685,-178.0085633
-25.8900375,-177.9914893
-25.8895755,-177.9744113
-25.8891825,-177.9573323
-25.8888595,-177.9402513
-25.8886045,-177.9231693
-25.8884205,-177.9060853
-25.8883045,-177.8890013
-25.8882585,-177.8719163
-25.8882815,-177.8548323
-25.8883746,-177.8377473
-25.8885365,-177.8206643
-25.8887675,-177.8035813
-25.8890685,-177.7864993
-25.8894385,-177.7694193
-25.8898775,-177.7523413
-25.8903855,-177.7352663
-25.8909635,-177.7181933
-25.8916106,-177.7011233
-25.8923275,-177.6840563
-25.8931135,-177.6669933
-25.8939675,-177.6499333
-25.8948925,-177.6328783
-25.8958855,-177.6158283
-25.8969475,-177.5987833
-25.8980795,-177.5817423
-25.8992805,-177.5647083
-25.9005505,-177.5476793
-25.9018895,-177.5306573
-25.9032975,-177.5136423
-25.9047745,-177.4966333
-25.9063215,-177.4796313
-25.9079365,-177.4626383
-25.9096205,-177.4456523
-25.9113735,-177.4286743
-25.9131955,-177.4117053
-25.9150865,-177.3947453
-25.9170455,-177.3777953
-25.9190745,-177.3608543
-25.9211715,-177.3439223
-25.9233375,-177.3270013
-25.9255715,-177.3100913
-25.9278745,-177.2931923
-25.9302465,-177.2763043
-25.9326865,-177.2594273
-25.9351945,-177.2425633
-25.9377715,-177.2257103
-25.9404175,-177.2088713
-25.9431315,-177.1920442
-25.9459135,-177.1752303
-25.9487635,-177.1584313
-25.9516815,-177.1416443
-25.9546675,-177.1248733
-25.9577225,-177.1081153
-25.9608445,-177.0913733
-25.9640355,-177.0746463
-25.9672935,-177.0579343
-25.9706195,-177.0412393
-25.9740125,-177.0245593
-25.9774745,-177.0078963
-25.9810035,-176.9912503
-25.9845995,-176.9746223
-25.9882635,-176.9580103
-25.9919945,-176.9414173
-25.9957935,-176.9248423
-25.9996585,-176.9082853
-26.0035915,-176.8917473
-26.0075915,-176.8752283
-26.0116585,-176.8587293
-26.0157925,-176.8422493
-26.0199935,-176.8257903
-26.0242605,-176.8093513
-26.0285945,-176.7929333
-26.0329955,-176.7765363
-26.0374625,-176.7601603
-26.0419965,-176.7438063
-26.0465966,-176.7274753
-26.0512625,-176.7111653
-26.0559945,-176.6948783
-26.0607925,-176.6786153
-26.0656575,-176.6623753
-26.0705875,-176.6461583
-26.0755835,-176.6299653
-26.0806445,-176.6137973
-26.0857715,-176.5976543
-26.0909645,-176.5815353
-26.0962215,-176.5654423
-26.1015445,-176.5493743
-26.1069335,-176.5333323
-26.1123865,-176.5173173
-26.1179045,-176.5013273
-26.1234875,-176.4853653
-26.1291355,-176.4694303
-26.1348475,-176.4535233
-26.1406245,-176.4376433
-26.1464655,-176.4217923
-26.1523705,-176.4059693
-26.1583405,-176.3901753
-26.1643735,-176.3744103
-26.1704705,-176.3586743
-26.1766325,-176.3429683
-26.1828565,-176.3272923
-26.1891455,-176.3116463
-26.1954975,-176.2960313
-26.2019125,-176.2804473
-26.2083905,-176.2648953
-26.2149315,-176.2493733
-26.2215355,-176.2338843
-26.2282025,-176.2184273
-26.2349326,-176.2030033
-26.2417245,-176.1876113
-26.2485785,-176.1722523
-26.2554955,-176.1569273
-26.2624735,-176.1416363
-26.2695145,-176.1263793
-26.2766165,-176.1111563
-26.2837805,-176.0959683
-26.2910065,-176.0808143
-26.2982935,-176.0656963
-26.3056425,-176.0506143
-26.3130515,-176.0355673
-26.3205215,-176.0205573
-26.3280525,-176.0055833
-26.3356445,-175.9906463
-26.3432975,-175.9757463
-26.3510095,-175.9608842
-26.3587825,-175.9460593
-26.3666155,-175.9312723
-26.3745085,-175.9165243
-26.3824605,-175.9018143
-26.3904725,-175.8871433
-26.3985445,-175.8725112
-26.4066755,-175.8579193
-26.4148655,-175.8433663
-26.4231135,-175.8288543
-26.4314215,-175.8143822
-26.4397875,-175.7999513
-26.4482125,-175.7855603
-26.4566955,-175.7712112
-26.4652365,-175.7569033
-26.4738355,-175.7426383
-26.4824915,-175.7284143
-26.4912065,-175.7142332
-26.4999775,-175.7000943
-26.5088065,-175.6859993
-26.5176925,-175.6719473
-26.5266355,-175.6579383
-26.5356355,-175.6439743
-26.5446915,-175.6300533
-26.5538035,-175.6161773
-26.5629725,-175.6023462
-26.5721965,-175.5885593
-26.5814775,-175.5748183
-26.5908135,-175.5611233
-26.6002045,-175.5474733
-26.6096515,-175.5338703
-26.6191535,-175.5203133
-26.6287095,-175.5068023
-26.6383205,-175.4933393
-26.6479865,-175.4799233
-26.6577065,-175.4665543
-26.6674805,-175.4532343
-26.6773085,-175.4399613
-26.6871905,-175.4267373
-26.6971565,-175.4135163
-26.7071765,-175.4003453
-26.7172505,-175.3872233
-26.7273765,-175.3741513
-26.7375565,-175.3611293
-26.7477895,-175.3481573
-26.7580745,-175.3352363
-26.7684125,-175.3223663
-26.7788025,-175.3095473
-26.7892435,-175.2967803
-26.7997375,-175.2840643
-26.8102825,-175.2714003
-26.8208796,-175.2587883
-26.8315275,-175.2462293
-26.8422265,-175.2337233
-26.8529765,-175.2212693
-26.8637765,-175.2088693
-26.8746265,-175.1965233
-26.8855275,-175.1842303
-26.8964775,-175.1719913
-26.9074775,-175.1598073
-26.9185265,-175.1476773
-26.9296255,-175.1356023
-26.9407735,-175.1235832
-26.9519695,-175.1116182
-26.9632145,-175.0997102
-26.9745075,-175.0878573
-26.9858485,-175.0760603
-26.9972375,-175.0643203
-27.0086745,-175.0526363
-27.0201585,-175.0410103
-27.0316015,-175.0294083
-27.0430915,-175.0178643
-27.0546285,-175.0063762
-27.0662115,-174.9949463
-27.0778405,-174.9835733
-27.0895155,-174.9722583
-27.1012365,-174.9610013
-27.1130035,-174.9498033
-27.1248155,-174.9386633
-27.1366715,-174.9275812
-27.1485735,-174.9165593
-27.1605195,-174.9055963
-27.1725095,-174.8946922
-27.1845445,-174.8838482
-27.1966225,-174.8730643
-27.2087445,-174.8623403
-27.2209095,-174.8516763
-27.2331176,-174.8410743
-27.2453685,-174.8305323
-27.2576615,-174.8200513
-27.2699975,-174.8096313
-27.2823755,-174.7992732
-27.2947955,-174.7889773
-27.3072565,-174.7787433
-27.3197595,-174.7685713
-27.3323035,-174.7584623
-27.3448875,-174.7484153
-27.3575136,-174.7384313
-27.3701785,-174.7285103
-27.3828845,-174.7186533
-27.3956295,-174.7088592
-27.4084145,-174.6991303
-27.4212385,-174.6894643
-27.4341015,-174.6798623
-27.4470035,-174.6703253
-27.4599435,-174.6608523
-27.4729226,-174.6514453
-27.4859395,-174.6421023
-27.4989935,-174.6328252
-27.5120855,-174.6236143
-27.5252135,-174.6144683
-27.5383795,-174.6053883
-27.5515825,-174.5963743
-27.5648205,-174.5874263
-27.5780955,-174.5785453
-27.5914065,-174.5697313
-27.6047525,-174.5609843
-27.6181345,-174.5523042
-27.6315505,-174.5436912
-27.6450015,-174.5351463
-27.6584875,-174.5266693
-27.6720075,-174.5182603
-27.6855615,-174.5099193
-27.6991485,-174.5016463
-27.7127695,-174.4934413
-27.7264235,-174.4853063
-27.7401095,-174.4772393
-27.7538295,-174.4692423
-27.7675806,-174.4613142
-27.7813635,-174.4534553
-27.7951785,-174.4456663
-27.8090256,-174.4379473
-27.8229025,-174.4302983
-27.8368105,-174.4227193
-27.8507495,-174.4152103
-27.8647185,-174.4077723
-27.8787175,-174.4004053
-27.8927465,-174.3931093
-27.9068045,-174.3858843
-27.9208915,-174.3787303
-27.9350075,-174.3716482
-27.9491525,-174.3646373
-27.9633245,-174.3576992
-27.9775255,-174.3508323
-27.9917536,-174.3440372
-28.0060095,-174.3373153
-28.0202925,-174.3306653
-28.0346015,-174.3240883
-28.0489375,-174.3175843
-28.0632996,-174.3111523
-28.0776875,-174.3047943
-28.0921005,-174.2985093
-28.1065395,-174.2922983
-28.1210035,-174.2861603
-28.1354915,-174.2800963
-28.1500046,-174.2741063
-28.1644915,-174.2681703
-28.1790025,-174.2623082
-28.1935375,-174.2565203
-28.2080945,-174.2508063
-28.2226755,-174.2451662
-28.2372785,-174.2396002
-28.2519035,-174.2341093
-28.2665515,-174.2286933
-28.2812205,-174.2233523
-28.2959105,-174.2180852
-28.3106225,-174.2128942
-28.3253546,-174.2077773
-28.3401075,-174.2027363
-28.3548805,-174.1977713
-28.3696735,-174.1928813
-28.3844855,-174.1880673
-28.3993175,-174.1833293
-28.4141685,-174.1786662
-28.4290375,-174.1740802
-28.4439255,-174.1695703
-28.4588305,-174.1651373
-28.4737545,-174.1607803
-28.4886946,-174.1564993
-28.5036526,-174.1522963
-28.5186275,-174.1481693
-28.5336185,-174.1441193
-28.5486255,-174.1401473
-28.5636485,-174.1362513
-28.5786875,-174.1324333
-28.5938135,-174.1286603
-28.6089545,-174.1249653
-28.6241105,-174.1213493
-28.6392816,-174.1178113
-28.6544655,-174.1143523
-28.6696645,-174.1109723
-28.6848765,-174.1076703
-28.7001015,-174.1044473
-28.7153395,-174.1013043
-28.7305905,-174.0982393
-28.7458525,-174.0952543
-28.7611275,-174.0923483
-28.7764145,-174.0895223
-28.7917115,-174.0867753
-28.8070205,-174.0841083
-28.8223396,-174.0815203
-28.8376696,-174.0790123
-28.8530085,-174.0765853
-28.8683575,-174.0742373
-28.8837165,-174.0719693
-28.8990835,-174.0697813
-28.9144595,-174.0676743
-28.9298445,-174.0656473
-28.9452365,-174.0637003
-28.9606375,-174.0618342
-28.9760446,-174.0600483
-28.9914595,-174.0583433
-29.0068805,-174.0567183
-29.0223086,-174.0551752
-29.0377425,-174.0537123
-29.0531825,-174.0523303
-29.0686275,-174.0510293
-29.0840776,-174.0498093
-29.0995315,-174.0486703
-29.1149915,-174.0476122
-29.1304545,-174.0466363
-29.1459215,-174.0457403
-29.1613925,-174.0449263
-29.1768655,-174.0441943
-29.1923425,-174.0435422
-29.2078205,-174.0429733
-29.2233016,-174.0424843
